Time:ulong,Current:uinteger,Voltage:uinteger
"915583000","1471900","3277"
"916917000","1471900","3276"
"918000000","1401200","3276"
"919079000","1401200","3276"
"920157000","1401200","3276"
"921235000","1401200","3276"
"922567000","1401200","3276"
"923646000","1401200","3276"
"924723000","1401200","3276"
"925802000","1401200","3276"
"926879000","1401200","3276"
"928219000","1597500","3276"
"929297000","1597500","3276"
"930380000","1597500","3276"
"931458000","1597500","3276"
"932536000","1597500","3276"
"933870000","1597500","3276"
"934948000","1597500","3276"
"936026000","1597500","3276"
"937104000","1735200","3276"
"938188000","1735200","3276"
"939523000","1735200","3276"
"940601000","1735200","3276"
"941680000","1735200","3276"
"942758000","1735200","3276"
"943837000","1735200","3276"
"945170000","1735200","3276"
"946249000","1735200","3276"
"947327000","1517500","3276"
"948411000","1517500","3276"
"949489000","1517500","3276"
"950823000","1517500","3276"
"951901000","1517500","3276"
"952980000","1517500","3276"
"954058000","1517500","3275"
"955136000","1517500","3275"
"956469000","1517500","3275"
"957547000","1517500","3275"
"958631000","1517500","3275"
"959710000","1517500","3275"
"960787000","1157500","3275"
"962121000","1157500","3275"
"963199000","1157500","3275"
"964278000","1157500","3275"
"965357000","1157500","3275"
"966435000","1157500","3275"
"967769000","1157500","3275"
"968852000","1157500","3275"
"969930000","1157500","3275"
"971010000","1157500","3275"
"972092000","1157500","3275"
"973427000","1157500","3275"
"974505000","1157500","3275"
"975584000","1059400","3275"
"976662000","1059400","3275"
"977740000","1059400","3275"
"979079000","1059400","3275"
"980158000","1059400","3275"
"981237000","1059400","3275"
"982314000","1059400","3275"
"983392000","1059400","3275"
"984726000","1838300","3275"
"985804000","1838300","3275"
"986883000","1838300","3275"
"987967000","1838300","3275"
"989045000","1838300","3275"
"990378000","1838300","3275"
"991458000","1838300","3275"
"992535000","1838300","3275"
"993614000","1852100","3275"
"994693000","1852100","3275"
"996026000","1852100","3275"
"997105000","1852100","3275"
"998189000","1852100","3275"
"999266000","1852100","3275"
"1000346000","1852100","3275"
"1001680000","1852100","3275"
"1002759000","1710900","3275"
"1003838000","1710900","3275"
"1004916000","1710900","3275"
"1005995000","1710900","3275"
"1007329000","1710900","3275"
"1008413000","1710900","3275"
"1009491000","1710900","3275"
"1010570000","1710900","3275"
"1011650000","1710900","3276"
"1012924000","1710900","3276"
"1014066000","1710900","3276"
"1015145000","1287300","3276"
"1016223000","1287300","3276"
"1017301000","1287300","3276"
"1018640000","1287300","3276"
"1019719000","1287300","3276"
"1020798000","1287300","3276"
"1021876000","1287300","3276"
"1022956000","1287300","3276"
"1024289000","1287300","3276"
"1025368000","1287300","3276"
"1026446000","1287300","3276"
"1027525000","1297300","3276"
"1028609000","1297300","3275"
"1029943000","1297300","3275"
"1031022000","1297300","3275"
"1032101000","1297300","3275"
"1033179000","1297300","3276"
"1034258000","1297300","3276"
"1035590000","1297300","3276"
"1036669000","1297300","3276"
"1037747000","1297300","3276"
"1038830000","1297300","3276"
